 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,52047,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,223509.5202,153.7072262,7435.285714,19172.8276,50913,4,842,421,281.4284989,620,222,52008,13002,25276.9277,50913,4,0,0,0,0,72,112,57.64020981,96.06701635,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,43836,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,265238.6167,205.3107035,5479.5,9911.902383,22998,3,23048,11524,16293.15445,23045,3,43789,8757.8,11845.45509,23364,16,0,0,0,0,72,132,68.43690118,136.8738024,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,148022,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,78589.6691,54.04602019,21146,55571.63929,147170,4,617,308.5,297.6919549,519,98,148014,37003.5,73444.84792,147170,4,0,0,0,0,72,112,20.26725757,33.77876262,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1826888,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6367.659101,4.926410377,228361,645642.2467,1826244,3,498,249,267.2863633,438,60,1826883,365376.6,816649.735,1826244,3,0,0,0,0,72,132,1.642136792,3.284273584,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70262,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,165480.6296,113.8595542,10037.42857,21160.1487,56906,48,12964,6482,8541.849917,12522,442,70117,17529.25,26924.67028,56906,159,0,0,0,0,72,112,42.69733284,71.1622214,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,9010762,4,0,24,0,6,6,6,0,0,0,0,0,2.663481734,0.443913622,3003587.333,5201509.39,9009773,5,9010762,3003587.333,5201509.39,9009773,5,0,0,0,0,0,0,0,0,0,80,0,0.443913622,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,989,0,989,989,9009773,0,9009773,9009773,DDoS
80,84183882,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,138.5419598,0.142545101,7653080.182,23000000,76600000,4,84100000,12000000,28600000,76600000,4,98872,32957.33333,56145.85949,97786,4,0,0,0,0,172,92,0.095030068,0.047515034,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,4954,0,4954,4954,42000000,48900000,76600000,7463863,DDoS
80,71142031,8,5,56,11607,20,0,7,5.656854249,8760,0,2321.4,3802.315321,163.9396547,0.182733046,5928502.583,20000000,69500000,3,70400000,10100000,26200000,69500000,4,715616,178904,357190.1552,714689,3,0,0,0,0,172,112,0.112451105,0.070281941,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,880298,0,880298,880298,69500000,0,69500000,69500000,DDoS
80,528006,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,22031.94661,15.15134298,75429.42857,198569.5066,525741,50,1740,870,1159.655121,1690,50,527916,131979,262508.9218,525741,199,0,0,0,0,72,112,5.681753616,9.469589361,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10563735,5,0,30,0,6,6,6,0,0,0,0,0,2.839904636,0.473317439,2640933.75,5279264.302,10600000,4,10600000,2640933.75,5279264.302,10600000,4,0,0,0,0,0,0,0,0,0,100,0,0.473317439,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3905,0,3905,3905,10600000,0,10600000,10600000,DDoS
80,1724989,5,0,30,0,6,6,6,0,0,0,0,0,17.39141525,2.898569208,431247.25,859826.0703,1720985,1,1724989,431247.25,859826.0703,1720985,1,0,0,0,0,0,0,0,0,0,100,0,2.898569208,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,4065883,5,0,30,0,6,6,6,0,0,0,0,0,7.378471048,1.229745175,1016470.75,2032296.884,4064916,1,4065883,1016470.75,2032296.884,4064916,1,0,0,0,0,0,0,0,0,0,100,0,1.229745175,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,1095208,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,10616.24824,7.304548542,156458.2857,401480.1152,1066623,8,28221,14110.5,19738.8858,28068,153,1095200,273800,528714.6496,1066623,158,0,0,0,0,72,112,2.739205703,4.565342839,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,136047,4,0,24,0,6,6,6,0,0,0,0,0,176.4096231,29.40160386,45349,77671.98308,135035,3,136047,45349,77671.98308,135035,3,0,0,0,0,0,0,0,0,0,80,0,29.40160386,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,660133,5,0,30,0,6,6,6,0,0,0,0,0,45.44538752,7.574231253,165033.25,329577.8337,659400,227,660133,165033.25,329577.8337,659400,227,0,0,0,0,0,0,0,0,0,100,0,7.574231253,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,1667348,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6976.947824,4.198283742,277891.3333,680154.622,1666251,9,1030,515,504.8742418,872,158,1667302,555767.3333,961707.2045,1666251,9,0,0,0,0,72,92,1.799264461,2.399019281,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,121126,5,0,30,0,6,6,6,0,0,0,0,0,247.6759738,41.27932896,30281.5,57259.09253,116132,4,121126,30281.5,57259.09253,116132,4,0,0,0,0,0,0,0,0,0,100,0,41.27932896,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,2919892,6,0,36,0,6,6,6,0,0,0,0,0,12.32922314,2.054870523,583978.4,1303581.027,2915894,1,2919892,583978.4,1303581.027,2915894,1,0,0,0,0,0,0,0,0,0,120,0,2.054870523,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0,DDoS
80,99946801,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,116.6320471,0.140074518,7688215.462,25500000,92200000,1,98900000,14100000,34500000,92200000,1,1070476,214095.2,463509.3424,1042979,14,0,0,0,0,172,132,0.080042582,0.060031936,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1999,0,1999,1999,49400000,60500000,92200000,6676874,DDoS
80,88603471,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,131.631412,0.135434875,8054861,23500000,78500000,3,87600000,12500000,29300000,78500000,3,970810,323603.3333,559809.0622,970015,5,0,0,0,0,172,92,0.090289917,0.045144958,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2978,0,2978,2978,43800000,49000000,78500000,9131792,DDoS
80,81280834,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,143.4901615,0.172242327,6252371.846,21800000,79000000,2,80200000,11500000,29800000,79000000,2,1095010,219002,488979.6091,1093715,13,0,0,0,0,172,132,0.098424187,0.07381814,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1228966,0,1228966,1228966,79000000,0,79000000,79000000,DDoS
80,7670813,4,0,24,0,6,6,6,0,0,0,0,0,3.128742677,0.521457113,2556937.667,4427894.674,7669830,4,7670813,2556937.667,4427894.674,7669830,4,0,0,0,0,0,0,0,0,0,80,0,0.521457113,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,983,0,983,983,7669830,0,7669830,7669830,DDoS
80,5840966,4,0,24,0,6,6,6,0,0,0,0,0,4.108909382,0.68481823,1946988.667,3371709.984,5840304,323,5840966,1946988.667,3371709.984,5840304,323,0,0,0,0,0,0,0,0,0,80,0,0.68481823,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,662,0,662,662,5840304,0,5840304,5840304,DDoS
80,484116,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,24016.97114,14.45934445,80686,195046.8223,478812,49,4978,2489,2170.817818,4024,954,484067,161355.6667,274936.1612,478812,178,0,0,0,0,72,92,6.196861909,8.262482546,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,236423,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,49204.18064,33.83765539,33774.71429,88755.62694,235053,3,1047,523.5,461.7407281,850,197,236244,59061,117328.7899,235053,3,0,0,0,0,72,112,12.68912077,21.14853462,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,6450897,5,0,30,0,6,6,6,0,0,0,0,0,4.650516045,0.775086007,1612724.25,3223416.604,6447849,4,6450897,1612724.25,3223416.604,6447849,4,0,0,0,0,0,0,0,0,0,100,0,0.775086007,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3048,0,3048,3048,6447849,0,6447849,6447849,DDoS
80,30660,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,379223.7443,293.5420744,3832.5,10530.53535,29893,3,30022,15011,21224.51714,30019,3,30534,6106.8,13337.1097,29964,17,0,0,0,0,72,132,97.84735812,195.6947162,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1053337,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11043.9489,6.645546487,175556.1667,429664.4913,1052605,5,720,360,439.8204179,671,49,1053291,351097,607523.843,1052605,5,0,0,0,0,72,92,2.848091352,3.797455135,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,633056,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,18366.46363,14.21675176,79132,219232.7039,621627,15,11055,5527.5,7545.536462,10863,192,632945,126589,276775.399,621627,15,0,0,0,0,72,132,4.738917252,9.477834504,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,6539207,5,0,30,0,6,6,6,0,0,0,0,0,4.587712241,0.764618707,1634801.75,3267173.016,6535561,3,6539207,1634801.75,3267173.016,6535561,3,0,0,0,0,0,0,0,0,0,100,0,0.764618707,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3646,0,3646,3646,6535561,0,6535561,6535561,DDoS
80,1388373,5,0,30,0,6,6,6,0,0,0,0,0,21.60802609,3.601337681,347093.25,693519.8392,1387373,210,1388373,347093.25,693519.8392,1387373,210,0,0,0,0,0,0,0,0,0,100,0,3.601337681,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,56416,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,206200.3687,159.5292116,7052,19620.95676,55609,3,695,347.5,422.1427484,646,49,56360,11272,24786.82425,55609,3,0,0,0,0,72,132,53.17640386,106.3528077,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,700862,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,16598.13201,12.84132968,87607.75,247407.1718,699909,1,726,363,479.4183976,702,24,700848,140169.6,312904.0328,699909,1,0,0,0,0,72,132,4.280443226,8.560886451,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,90615,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,128378.3038,77.24990344,15102.5,36645.2613,89903,11,673,336.5,406.5863992,624,49,90569,30189.66667,51714.26609,89903,11,0,0,0,0,72,92,33.10710147,44.14280196,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,95921690,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,121.5887668,0.13552722,7993474.167,25800000,90000000,3,94100000,13400000,33800000,90000000,103,1802142,450535.5,900179.8323,1800805,3,0,0,0,0,172,112,0.083401366,0.052125854,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4152551,0,4152551,4152551,90000000,0,90000000,90000000,DDoS
80,9773736,5,0,30,0,6,6,6,0,0,0,0,0,3.069450617,0.511575103,2443434,4884194.826,9769726,1,9773736,2443434,4884194.826,9769726,1,0,0,0,0,0,0,0,0,0,100,0,0.511575103,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4010,0,4010,4010,9769726,0,9769726,9769726,DDoS
80,698063,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16664.68499,11.46028367,99723.28571,263508.3713,697304,4,539,269.5,313.2483041,491,48,698014,174503.5,348533.7297,697304,4,0,0,0,0,72,112,4.297606377,7.162677294,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,97193492,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,119.9977464,0.123465057,8835772,28900000,96000000,1,96200000,13700000,36300000,96000000,1,969695,323231.6667,558850.2309,968536,15,0,0,0,0,172,92,0.082310038,0.041155019,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,270008,0,270008,270008,96000000,0,96000000,96000000,DDoS
80,973858,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,11945.27334,8.214749994,139122.5714,367693.0814,972972,4,732,366,280.0142853,564,168,973831,243457.75,486342.9684,972972,4,0,0,0,0,72,112,3.080531248,5.134218746,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5413876,5,0,30,0,6,6,6,0,0,0,0,0,5.541316425,0.923552737,1353469,2703605.204,5408876,3,5413876,1353469,2703605.204,5408876,3,0,0,0,0,0,0,0,0,0,100,0,0.923552737,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5000,0,5000,5000,5408876,0,5408876,5408876,DDoS
80,9819652,8,5,56,11607,20,0,7,5.656854249,8675,0,2321.4,3769.536019,1187.720298,1.323875836,818304.3333,1976451.326,6806277,3,8589620,1227088.571,2547958.203,6806277,230,1230929,307732.25,614777.9819,1229899,3,0,0,0,0,172,112,0.814692822,0.509183014,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1782397,0,1782397,1782397,6806277,0,6806277,6806277,DDoS
80,78334896,9,5,62,11601,20,0,6.888888889,5.30199124,4380,0,2320.2,2207.341206,148.8863916,0.178719839,6025761.231,18900000,68400000,0,78300000,9789972.5,23900000,68400000,0,33108,8277,9191.856432,18142,159,0,0,0,0,192,112,0.114891325,0.063828514,0,4380,777.9333333,1632.89937,2666360.352,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,2010,0,2010,2010,39100000,41400000,68400000,9905742,DDoS
80,1239733,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9383.472086,6.45300238,177104.7143,468228.0378,1238946,1,617,308.5,434.8706704,616,1,1239687,309921.75,619349.558,1238946,17,0,0,0,0,72,112,2.419875893,4.033126488,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,830036,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14007.82617,10.8429032,103754.5,288177.4813,816885,62,12230,6115,8307.090465,11989,241,829974,165994.8,363895.6637,816885,66,0,0,0,0,72,132,3.614301066,7.228602133,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,36744,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,316432.6148,217.7226214,5249.142857,13547.02038,35970,3,36019,18009.5,25465.03651,36016,3,36698,9174.5,17995.94811,36168,49,0,0,0,0,72,112,81.64598302,136.0766384,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1841604,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6313.517998,4.88704412,230200.5,648797.5828,1835887,19,5172,2586,3630.286215,5153,19,1841461,368292.2,820413.2584,1835887,65,0,0,0,0,72,132,1.629014707,3.258029413,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,705459,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16489.97319,11.34013458,100779.8571,266139.8402,704328,4,884,442,555.78593,835,49,705376,176344,351989.5243,704328,4,0,0,0,0,72,112,4.252550467,7.087584112,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,91607787,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,127.2490078,0.152825436,7046752.846,22100000,79800000,3,90900000,13000000,29800000,79800000,3,773350,154670,334634.3078,753083,17,0,0,0,0,172,132,0.087328821,0.065496615,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1984,0,1984,1984,45400000,48600000,79800000,11000000,DDoS
80,9193790,5,0,30,0,6,6,6,0,0,0,0,0,3.263072139,0.543845356,2298447.5,4595562.357,9191791,3,9193790,2298447.5,4595562.357,9191791,3,0,0,0,0,0,0,0,0,0,100,0,0.543845356,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1999,0,1999,1999,9191791,0,9191791,9191791,DDoS
80,8784794,5,0,30,0,6,6,6,0,0,0,0,0,3.41499186,0.56916531,2196198.5,4388394.864,8778790,3,8784794,2196198.5,4388394.864,8778790,3,0,0,0,0,0,0,0,0,0,100,0,0.56916531,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6004,0,6004,6004,8778790,0,8778790,8778790,DDoS
80,769346,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,15120.63493,11.6982476,96168.25,270876.5947,766552,38,2426,1213,861.2560595,1822,604,769308,153861.6,342505.8962,766552,46,0,0,0,0,72,132,3.899415868,7.798831735,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,82225232,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,141.8421051,0.170264038,6325017.846,19700000,71400000,0,81400000,11600000,26600000,71400000,0,779002,155800.4,347811.4382,777984,3,0,0,0,0,172,132,0.097293736,0.072970302,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,5,0,5,5,40700000,43300000,71400000,10100000,DDoS
80,2964991,4,0,24,0,6,6,6,0,0,0,0,0,8.094459646,1.349076608,988330.3333,1710976.729,2963996,1,2964991,988330.3333,1710976.729,2963996,1,0,0,0,0,0,0,0,0,0,80,0,1.349076608,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,897833,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12956.75254,7.796550138,149638.8333,366107.2797,896952,6,837,418.5,453.2554467,739,98,897787,299262.3333,517614.5985,896952,6,0,0,0,0,72,92,3.341378631,4.455171507,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,88665310,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,131.5396066,0.135340417,8060482.727,25200000,83900000,3,88100000,12600000,31500000,83900000,3,543476,181158.6667,312656.5996,542183,175,0,0,0,0,172,92,0.090226944,0.045113472,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,4176906,0,4176906,4176906,83900000,0,83900000,83900000,DDoS
80,1508976,4,0,24,0,6,6,6,0,0,0,0,0,15.90482552,2.650804254,502992,871204.2357,1508972,1,1508976,502992,871204.2357,1508972,1,0,0,0,0,0,0,0,0,0,80,0,2.650804254,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,81485367,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,143.1299929,0.159537847,6790447.25,22800000,79200000,0,80800000,10100000,27900000,79200000,0,696619,232206.3333,377900.208,668269,190,0,0,0,0,192,92,0.110449279,0.049088568,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,1637950,0,1637950,1637950,79200000,0,79200000,79200000,DDoS
